1523176862.000000, 1523176862.000000, 1523176862.000000
32.000000, 32.000000, 32.000000
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,43
-48,-1,42
-48,-1,42
-48,-2,42
-48,-1,43
-48,-1,42
-49,-1,42
-48,-1,42
-49,-1,42
-47,-1,43
-49,-1,42
-50,-1,41
-48,0,42
-47,-1,43
-49,-1,41
-49,-1,42
-50,-1,41
-48,-1,42
-47,-1,42
-48,0,43
-48,-1,43
-50,0,41
-48,0,42
-47,0,43
-46,-1,44
-47,1,43
-48,0,43
-46,2,44
-48,1,43
-49,1,42
-48,2,42
-50,3,43
-47,3,44
-47,1,43
-47,2,43
-48,2,43
-52,5,43
-49,4,43
-43,-1,45
-40,-6,42
-48,1,45
-43,-1,45
-47,-1,42
-47,0,43
-48,0,43
-48,0,43
-48,0,43
-47,0,43
-47,0,43
-47,0,42
-48,0,43
-48,0,43
-47,0,43
-48,0,43
-48,0,43
-48,0,43
-47,0,43
-48,0,43
-48,0,43
-48,-1,43
-48,0,43
-47,0,43
-48,0,43
-48,0,43
-48,0,43
-48,0,42
-48,0,43
-48,0,43
-48,-1,43
-48,-1,43
-47,-1,43
-48,0,42
-48,0,42
-48,0,42
-47,0,43
-48,0,43
-48,0,43
-48,0,43
-48,-1,43
-48,-1,43
-48,0,43
-49,0,42
-48,0,43
-48,0,43
-48,-1,43
-48,0,43
-48,0,43
-48,-1,43
-48,0,42
-48,0,42
-48,0,42
-49,0,42
-49,-1,42
-48,0,42
-49,0,42
-49,-1,41
-49,0,42
-49,-1,41
-50,0,40
-50,-1,41
-49,-1,41
-49,0,41
-49,0,42
-49,-1,41
-49,-1,41
-50,-1,41
-49,-1,41
-50,-1,41
-49,-1,41
-49,0,41
-50,-1,41
-49,-1,41
-49,-1,41
