1523176862.000000, IBI
14.125647,0.609403
14.891307,0.765660
15.641341,0.750034
16.375750,0.734409
17.047656,0.671906
17.766438,0.718783
18.500847,0.734409
19.250881,0.750034
19.985290,0.734409
20.657196,0.671906
21.329102,0.671906
22.079136,0.750034
22.891673,0.812537
23.672959,0.781286
24.407367,0.734409
25.204279,0.796911
26.001190,0.796911
26.766850,0.765660
27.454382,0.687531
28.110662,0.656280
28.845071,0.734409
29.641982,0.796911
30.532648,0.890666
31.360811,0.828163
32.142097,0.781286
32.923382,0.781286
33.720294,0.796911
34.517205,0.796911
35.251614,0.734409
35.970397,0.718783
36.751683,0.781286
37.564220,0.812537
38.345505,0.781286
39.204920,0.859414
40.033083,0.828163
40.814368,0.781286
41.642531,0.828163
42.361314,0.718783
43.080097,0.718783
43.798880,0.718783
44.533289,0.734409
45.220820,0.687531
45.970855,0.750034
46.642760,0.671906
47.314666,0.671906
47.924069,0.609403
48.564723,0.640654
49.314758,0.750034
50.033540,0.718783
50.752323,0.718783
51.455481,0.703157
52.221141,0.765660
53.096181,0.875040
53.924344,0.828163
54.752506,0.828163
55.533792,0.781286
56.252575,0.718783
56.940107,0.687531
57.690141,0.750034
58.455801,0.765660
59.299590,0.843789
60.080875,0.781286
60.893413,0.812537
61.674698,0.781286
71.581402,0.578151
72.143928,0.562526
72.753330,0.609403
73.425236,0.671906
74.190896,0.765660
75.003433,0.812537
75.800345,0.796911
76.550379,0.750034
77.284788,0.734409
77.972319,0.687531
78.612974,0.640654
79.253628,0.640654
79.925534,0.671906
80.691194,0.765660
81.534982,0.843789
82.410022,0.875040
83.238185,0.828163
83.988220,0.750034
84.722628,0.734409
85.410160,0.687531
86.097691,0.687531
86.863351,0.765660
87.707140,0.843789
88.519677,0.812537
89.316589,0.796911
90.082249,0.765660
90.894786,0.812537
91.722949,0.828163
92.551112,0.828163
93.285520,0.734409
94.019929,0.734409
94.816840,0.796911
95.660629,0.843789
96.504418,0.843789
97.332581,0.828163
98.113866,0.781286
98.926404,0.812537
99.770192,0.843789
100.629606,0.859414
101.426518,0.796911
102.192178,0.765660
103.020341,0.828163
103.848504,0.828163
104.676667,0.828163
105.473578,0.796911
106.223613,0.750034
106.911144,0.687531
107.661178,0.750034
108.442464,0.781286
109.301878,0.859414
110.098790,0.796911
110.848824,0.750034
111.661361,0.812537
112.489524,0.828163
113.302062,0.812537
114.083347,0.781286
114.895885,0.812537
115.661545,0.765660
116.442830,0.781286
117.192865,0.750034
117.911648,0.718783
118.661682,0.750034
119.521096,0.859414
120.364885,0.843789
121.177422,0.812537
121.958708,0.781286
122.739994,0.781286
123.583782,0.843789
124.411945,0.828163
125.177605,0.765660
125.912014,0.734409
126.646422,0.734409
127.396457,0.750034
128.146491,0.750034
128.865274,0.718783
129.677811,0.812537
130.537225,0.859414
131.349763,0.812537
132.084171,0.734409
132.849831,0.765660
133.521737,0.671906
134.224894,0.703157
134.990554,0.765660
135.803092,0.812537
136.537500,0.734409
137.318786,0.781286
138.100072,0.781286
138.912609,0.812537
139.678269,0.765660
140.443929,0.765660
141.272092,0.828163
142.162758,0.890666
142.975295,0.812537
143.694078,0.718783
144.397235,0.703157
145.116018,0.718783
145.803549,0.687531
146.537958,0.734409
147.381747,0.843789
148.272412,0.890666
149.163078,0.890666
150.006867,0.843789
150.866281,0.859414
151.756947,0.890666
152.631987,0.875040
153.413273,0.781286
154.132056,0.718783
154.866464,0.734409
155.632124,0.765660
156.460287,0.828163
157.241573,0.781286
158.069736,0.828163
158.944776,0.875040
159.788564,0.843789
160.554224,0.765660
161.398013,0.843789
162.241802,0.843789
163.069965,0.828163
163.835625,0.765660
164.616910,0.781286
165.460699,0.843789
166.320113,0.859414
167.101399,0.781286
167.929562,0.828163
168.773351,0.843789
169.585888,0.812537
170.367174,0.781286
171.195337,0.828163
