1523194504.000000, IBI
15.172570,0.765660
15.906978,0.734409
16.625761,0.718783
17.297667,0.671906
17.953947,0.656280
18.688355,0.734409
23.032304,0.750034
27.845025,0.765660
28.610685,0.765660
29.298216,0.687531
29.985748,0.687531
30.673279,0.687531
39.173668,0.843789
39.986205,0.812537
40.767491,0.781286
41.517525,0.750034
42.298811,0.781286
43.033220,0.734409
43.752003,0.718783
44.455160,0.703157
45.111440,0.656280
45.736469,0.625029
46.361497,0.625029
47.017777,0.656280
47.720934,0.703157
48.408466,0.687531
49.127249,0.718783
49.908535,0.781286
54.815009,0.781286
55.596295,0.781286
56.471335,0.875040
57.346375,0.875040
61.518441,0.671906
62.174721,0.656280
62.815375,0.640654
63.409153,0.593777
63.987304,0.578151
64.581081,0.593777
65.221735,0.640654
65.924893,0.703157
71.940793,0.828163
72.722079,0.781286
73.518990,0.796911
74.362779,0.843789
75.112813,0.750034
75.800345,0.687531
76.456625,0.656280
77.097279,0.640654
77.769185,0.671906
83.144431,0.828163
83.941342,0.796911
84.707002,0.765660
85.441411,0.734409
86.128942,0.687531
86.800848,0.671906
87.457128,0.656280
88.113408,0.656280
88.800940,0.687531
89.597851,0.796911
94.410572,0.781286
95.144980,0.734409
95.879389,0.734409
96.598172,0.718783
97.254452,0.656280
97.910732,0.656280
98.551386,0.640654
99.160789,0.609403
99.785818,0.625029
100.410846,0.625029
101.114003,0.703157
106.239238,0.781286
107.004898,0.765660
107.739307,0.734409
108.473715,0.734409
109.176872,0.703157
109.864404,0.687531
110.520684,0.656280
111.176964,0.656280
111.801993,0.625029
112.395770,0.593777
112.973921,0.578151
113.552073,0.578151
114.177101,0.625029
114.880259,0.703157
123.536905,1.000046
124.396319,0.859414
125.208856,0.812537
125.974516,0.765660
126.693299,0.718783
127.380831,0.687531
128.021485,0.640654
128.630888,0.609403
129.240291,0.609403
129.880945,0.640654
130.568477,0.687531
135.568706,0.796911
136.365617,0.796911
137.209406,0.843789
138.021943,0.812537
138.803229,0.781286
139.490760,0.687531
140.178292,0.687531
140.881449,0.703157
145.881678,0.812537
146.741092,0.859414
147.538003,0.796911
148.303663,0.765660
149.084949,0.781286
149.881861,0.796911
157.788473,0.671906
158.429127,0.640654
159.038530,0.609403
159.679184,0.640654
164.741916,0.828163
165.585705,0.843789
166.570125,0.984420
167.695176,1.125051
168.585842,0.890666
169.398379,0.812537
170.085911,0.687531
170.757816,0.671906
171.382845,0.625029
172.023499,0.640654
177.398745,0.843789
178.211282,0.812537
179.023820,0.812537
179.820731,0.796911
180.602017,0.781286
181.367677,0.765660
182.117711,0.750034
182.852120,0.734409
183.539651,0.687531
184.211557,0.671906
184.852211,0.640654
185.492866,0.640654
186.149146,0.656280
186.899180,0.750034
191.915035,0.828163
192.758823,0.843789
193.586986,0.828163
194.415149,0.828163
195.196435,0.781286
195.962095,0.765660
196.680878,0.718783
197.368409,0.687531
198.071567,0.703157
198.774724,0.703157
199.446630,0.671906
200.102910,0.656280
200.743564,0.640654
201.368593,0.625029
202.040498,0.671906
202.774907,0.734409
203.634321,0.859414
204.540613,0.906291
213.119130,0.875040
213.916042,0.796911
214.603573,0.687531
215.291105,0.687531
215.916133,0.625029
216.525536,0.609403
217.166191,0.640654
217.884974,0.718783
223.166465,0.843789
224.025880,0.859414
224.854043,0.828163
225.666580,0.812537
226.494743,0.828163
227.338531,0.843789
228.151068,0.812537
228.901103,0.750034
229.651137,0.750034
230.369920,0.718783
231.026200,0.656280
231.682480,0.656280
232.323134,0.640654
232.995040,0.671906
233.698197,0.703157
234.495109,0.796911
239.542215,0.781286
240.386003,0.843789
241.198541,0.812537
242.073581,0.875040
242.886118,0.812537
243.667404,0.781286
244.386187,0.718783
245.073718,0.687531
245.745624,0.671906
246.401904,0.656280
247.011307,0.609403
247.605084,0.593777
248.214487,0.609403
254.933544,0.781286
255.746082,0.812537
256.542993,0.796911
257.355530,0.812537
258.121190,0.765660
258.855599,0.734409
259.574382,0.718783
260.277539,0.703157
260.949445,0.671906
261.605725,0.656280
262.262005,0.656280
262.887033,0.625029
263.512062,0.625029
264.121465,0.609403
264.715242,0.593777
265.355896,0.640654
266.043428,0.687531
270.715517,0.859414
271.590557,0.875040
272.434345,0.843789
273.215631,0.781286
273.981291,0.765660
274.715700,0.734409
275.418857,0.703157
276.106389,0.687531
276.747043,0.640654
277.372072,0.625029
277.981474,0.609403
278.606503,0.625029
279.247157,0.640654
279.934689,0.687531
288.919475,0.984420
289.763264,0.843789
290.622678,0.859414
291.513344,0.890666
292.341507,0.828163
293.154044,0.812537
293.904078,0.750034
294.669738,0.765660
295.388521,0.718783
296.091678,0.703157
296.794836,0.703157
297.482367,0.687531
298.169899,0.687531
298.826179,0.656280
299.466833,0.640654
300.107487,0.640654
300.779393,0.671906
301.466924,0.687531
306.014008,0.796911
306.810919,0.796911
307.592205,0.781286
308.389116,0.796911
309.139151,0.750034
314.920665,0.687531
315.655074,0.734409
316.389482,0.734409
317.061388,0.671906
317.670791,0.609403
318.264568,0.593777
318.889597,0.625029
319.577128,0.687531
322.249126,0.546900
322.796026,0.546900
323.358552,0.562526
323.921077,0.562526
324.514854,0.593777
325.155509,0.640654
325.796163,0.640654
326.358689,0.562526
330.218240,0.656280
330.858895,0.640654
331.546426,0.687531
332.233958,0.687531
332.937115,0.703157
336.968549,0.750034
337.671707,0.703157
338.406115,0.734409
339.140524,0.734409
339.937435,0.796911
340.671844,0.734409
341.390627,0.718783
342.093784,0.703157
342.828193,0.734409
343.562601,0.734409
344.328261,0.765660
345.125173,0.796911
345.922084,0.796911
346.656493,0.734409
347.484656,0.828163
348.297193,0.812537
349.140982,0.843789
349.891016,0.750034
350.641050,0.750034
351.297330,0.656280
351.984862,0.687531
352.641142,0.656280
353.297422,0.656280
353.953702,0.656280
354.656859,0.703157
355.344391,0.687531
356.047548,0.703157
356.891336,0.843789
357.610119,0.718783
358.297651,0.687531
358.953931,0.656280
359.532082,0.578151
360.172737,0.640654
360.797765,0.625029
361.469671,0.671906
365.672988,0.718783
366.344894,0.671906
367.016800,0.671906
367.657454,0.640654
368.298109,0.640654
369.016891,0.718783
369.688797,0.671906
370.532586,0.843789
371.251369,0.718783
371.892023,0.640654
372.532677,0.640654
373.204583,0.671906
373.938992,0.734409
377.845421,0.656280
378.548578,0.703157
389.033433,0.656280
389.783467,0.750034
394.424304,0.687531
395.127462,0.703157
395.830619,0.703157
396.549402,0.718783
397.315062,0.765660
398.080722,0.765660
398.862008,0.781286
399.643293,0.781286
400.377702,0.734409
401.065233,0.687531
401.784016,0.718783
402.534051,0.750034
403.299711,0.765660
404.127874,0.828163
404.846657,0.718783
405.581065,0.734409
406.362351,0.781286
407.159262,0.796911
407.878045,0.718783
408.628080,0.750034
409.299985,0.671906
409.987517,0.687531
410.659423,0.671906
411.315703,0.656280
411.971983,0.656280
412.612637,0.640654
413.237666,0.625029
413.925197,0.687531
414.659606,0.734409
415.472143,0.812537
416.175300,0.703157
416.925334,0.750034
417.628492,0.703157
418.378526,0.750034
419.081683,0.703157
419.800466,0.718783
420.441120,0.640654
421.097400,0.656280
421.722429,0.625029
422.409961,0.687531
423.081866,0.671906
423.816275,0.734409
424.519432,0.703157
425.238215,0.718783
425.910121,0.671906
426.628904,0.718783
427.300809,0.671906
428.019592,0.718783
428.675872,0.656280
429.363404,0.687531
430.082187,0.718783
430.754092,0.671906
431.457250,0.703157
432.097904,0.640654
432.754184,0.656280
433.410464,0.656280
434.097996,0.687531
434.769901,0.671906
435.457433,0.687531
436.098087,0.640654
436.738741,0.640654
437.410647,0.671906
438.129430,0.718783
438.848213,0.718783
439.613873,0.765660
440.285779,0.671906
440.957685,0.671906
441.613965,0.656280
442.332747,0.718783
443.004653,0.671906
443.676559,0.671906
444.332839,0.656280
445.035996,0.703157
445.817282,0.781286
446.457936,0.640654
447.098591,0.640654
447.707994,0.609403
448.317396,0.609403
448.958051,0.640654
449.614331,0.656280
450.317488,0.703157
451.098774,0.781286
451.833182,0.734409
452.567591,0.734409
453.302000,0.734409
453.973905,0.671906
454.645811,0.671906
455.286465,0.640654
455.927120,0.640654
456.567774,0.640654
457.239680,0.671906
457.911586,0.671906
458.661620,0.750034
459.411654,0.750034
460.286694,0.875040
461.161734,0.875040
461.989897,0.828163
462.708680,0.718783
463.411837,0.703157
464.068117,0.656280
464.771275,0.703157
465.677566,0.906291
466.568232,0.890666
467.318266,0.750034
476.209298,0.703157
476.881204,0.671906
477.599987,0.718783
478.240641,0.640654
478.928173,0.687531
479.693833,0.765660
480.475118,0.781286
481.303281,0.828163
482.022064,0.718783
482.662719,0.640654
483.318999,0.656280
483.959653,0.640654
484.647184,0.687531
485.412844,0.765660
486.178504,0.765660
486.897287,0.718783
487.616070,0.718783
488.319227,0.703157
489.038010,0.718783
489.725542,0.687531
490.413073,0.687531
491.116230,0.703157
491.819388,0.703157
492.538171,0.718783
493.225702,0.687531
493.913234,0.687531
494.569514,0.656280
495.210168,0.640654
495.897699,0.687531
496.538354,0.640654
497.225885,0.687531
497.913417,0.687531
498.679077,0.765660
499.585368,0.906291
500.397905,0.812537
501.226068,0.828163
501.929225,0.703157
502.663634,0.734409
503.335540,0.671906
504.007446,0.671906
504.694977,0.687531
505.320006,0.625029
505.945034,0.625029
506.554437,0.609403
507.179466,0.625029
507.804494,0.625029
508.492026,0.687531
509.210809,0.718783
509.945217,0.734409
510.664000,0.718783
511.351532,0.687531
512.039063,0.687531
512.695343,0.656280
513.289120,0.593777
513.914149,0.625029
514.539178,0.625029
515.242335,0.703157
515.992369,0.750034
516.664275,0.671906
517.304929,0.640654
517.929958,0.625029
518.554986,0.625029
519.258144,0.703157
519.976927,0.718783
520.742587,0.765660
521.508247,0.765660
522.102024,0.593777
522.758304,0.656280
523.414584,0.656280
524.039613,0.625029
524.664641,0.625029
525.320921,0.656280
526.055330,0.734409
526.742861,0.687531
527.461644,0.718783
528.133550,0.671906
528.805456,0.671906
529.508613,0.703157
530.211770,0.703157
530.899302,0.687531
531.586833,0.687531
532.289990,0.703157
532.930645,0.640654
533.618176,0.687531
534.258830,0.640654
534.993239,0.734409
535.649519,0.656280
536.274548,0.625029
536.915202,0.640654
541.571665,0.578151
542.227945,0.656280
542.868599,0.640654
543.509254,0.640654
544.149908,0.640654
544.774937,0.625029
545.415591,0.640654
546.040620,0.625029
546.634397,0.593777
547.243800,0.609403
547.837577,0.593777
548.431354,0.593777
549.025131,0.593777
549.587657,0.562526
550.197060,0.609403
550.775211,0.578151
551.368989,0.593777
551.947140,0.578151
552.525291,0.578151
553.087817,0.562526
553.650343,0.562526
554.212869,0.562526
554.791020,0.578151
555.322294,0.531274
555.900446,0.578151
556.447346,0.546900
557.025497,0.578151
557.588023,0.562526
558.181800,0.593777
558.791203,0.609403
559.416232,0.625029
560.088138,0.671906
560.697541,0.609403
561.338195,0.640654
562.010101,0.671906
