1523208564.000000, 1523208564.000000, 1523208564.000000
32.000000, 32.000000, 32.000000
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,3,48
-42,2,48
-42,3,48
-42,3,48
-42,2,48
-42,3,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,1,47
-41,3,48
-40,2,49
-41,2,48
-42,3,48
-42,3,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,3,48
-42,3,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,3,48
-42,3,48
-42,3,48
-42,3,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,3,48
-42,3,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,3,48
-42,3,47
-42,3,48
-42,3,48
-43,2,48
-42,3,48
-42,2,48
-42,3,48
-42,3,48
-42,2,48
-42,3,48
-42,2,48
-43,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,3,48
-43,3,47
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-43,2,48
-42,2,48
-42,3,48
-42,2,48
-43,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,48
-42,2,48
-42,2,48
-42,2,48
-42,2,48
-43,2,47
-42,4,48
-42,4,48
-43,2,47
-43,2,48
-42,2,48
-43,2,48
-42,3,48
-42,3,48
-42,3,47
-43,2,47
-43,2,48
-42,3,48
-42,2,48
-42,2,48
-42,2,48
