1523010504.000000, 1523010504.000000, 1523010504.000000
32.000000, 32.000000, 32.000000
16,2,60
16,2,60
16,3,60
16,3,60
16,3,60
16,3,60
16,3,60
16,3,60
16,3,60
16,2,60
16,2,60
16,3,60
16,3,60
16,3,60
16,2,60
16,3,60
16,2,59
16,2,60
16,3,60
16,3,60
16,3,60
16,3,60
16,3,61
16,2,60
16,2,60
16,3,60
15,3,59
15,3,59
15,3,59
16,3,59
16,3,59
17,3,59
17,3,59
17,3,60
17,3,60
16,3,60
16,3,60
16,3,60
16,3,60
16,3,60
13,5,58
15,4,59
16,3,59
19,3,62
17,3,61
18,1,60
17,1,60
14,3,60
15,3,59
18,3,57
16,2,60
14,2,58
16,3,61
16,3,60
16,3,59
16,2,60
17,3,61
17,4,61
17,5,56
16,2,64
15,3,61
11,2,59
20,3,60
17,6,59
15,4,58
13,3,63
15,3,61
19,4,63
18,2,60
16,2,56
18,4,56
15,8,62
16,3,62
17,3,63
22,3,60
20,4,61
15,4,59
15,4,59
17,4,59
20,6,57
16,4,61
12,5,59
17,3,62
15,3,57
18,2,59
14,2,58
16,3,61
17,3,59
16,4,59
17,4,60
16,3,59
16,4,59
17,3,59
17,3,61
15,3,60
15,3,58
18,3,59
15,4,59
15,3,60
15,2,60
16,3,62
16,3,58
19,4,59
18,4,60
16,3,60
16,4,62
16,3,62
15,3,62
15,2,59
18,3,58
18,3,57
17,3,61
16,3,60
16,3,60
16,3,59
16,3,59
16,3,58
16,4,60
17,4,60
16,3,60
16,3,60
18,3,61
18,3,59
17,3,60
16,3,60
17,3,59
17,4,61
15,3,60
18,2,59
18,3,54
20,5,57
19,7,58
21,9,56
16,1,67
14,2,61
14,11,62
21,1,62
27,-1,57
18,2,60
17,2,56
16,1,57
13,2,57
15,3,58
16,3,59
22,3,61
21,2,61
18,3,61
17,3,60
16,2,60
16,2,59
17,2,60
17,2,59
17,2,59
17,2,60
17,2,59
17,2,59
17,2,59
17,3,59
17,2,60
17,3,59
17,3,60
17,3,60
17,3,60
17,3,60
17,3,60
17,3,60
17,3,59
17,3,60
17,2,59
17,3,59
17,3,59
17,3,60
17,3,59
17,3,59
17,3,60
17,3,59
17,3,59
17,3,59
17,3,60
17,3,59
17,2,60
17,3,60
17,3,60
17,3,60
