1523192957.000000, 1523192957.000000, 1523192957.000000
32.000000, 32.000000, 32.000000
-34,-2,54
-33,-2,54
-34,-1,54
-34,-2,54
-34,-1,54
-34,-1,54
-34,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-33,-1,54
-34,-2,54
-33,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-33,-1,54
-34,-2,54
-34,-2,54
-33,-1,54
-34,-1,54
-34,-1,54
-33,-1,55
-33,-1,54
-34,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-2,54
-33,-1,54
-34,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-34,-2,54
-33,-1,54
-33,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-34,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,55
-34,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,55
-34,-2,54
-33,-1,54
-34,-1,54
-33,-1,54
-34,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-34,-1,54
-33,-2,54
-34,-2,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-34,-2,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,55
-34,-1,54
-34,-1,54
-33,-1,55
-34,-1,54
-34,-1,54
-33,-1,54
-33,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-1,55
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-34,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-2,54
-34,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-34,-2,54
-33,-2,54
-33,-2,54
-34,-2,54
-33,-2,54
-33,-1,54
-34,-2,54
-33,-2,54
-33,-2,55
-34,-1,54
-34,-2,54
-34,-1,54
-34,-2,54
-33,-2,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-34,-3,54
-33,0,55
-32,-1,54
-34,-2,54
-33,-1,54
-33,-2,54
-34,-2,54
-33,-1,54
-34,-2,54
-33,-2,54
-33,-2,54
-34,-2,54
-33,-1,54
-33,-2,55
-34,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-34,-1,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-1,55
-33,-1,55
-33,-2,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,55
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,55
-34,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,55
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-34,-1,54
-34,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,55
-33,-1,54
-34,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,55
-33,-1,54
-33,-2,54
-34,-1,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
-33,-2,54
-34,-1,54
-33,-2,54
-33,-1,54
-34,-1,54
-33,-2,54
-33,-1,54
-34,-2,54
-33,-2,54
-33,-1,55
-33,-1,54
-33,-2,54
-33,-1,54
-33,-2,55
-33,-2,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-34,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-2,55
-33,-2,54
-34,-1,54
-33,-1,54
-33,-2,55
-33,-1,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-33,-2,54
-33,-2,54
-33,-2,54
-33,-2,54
-33,-1,54
-33,-1,54
-33,-1,54
-34,-1,54
-33,-1,54
